# Full-corpus session_records TRUE-TOKEN length histogram, measured 2026-09-20.
# Format: <token_count>|<record_count>. Tokenizer: Qwen/Qwen3-Embedding-4B
# (shared by every Qwen-family embedder; Jina models use a different
# tokenizer but consume no bucket plan). 2,592,857 non-empty-text records
# of 6,409,927 total; 6,335 distinct lengths; unbinned, uncapped (the
# loader clamps >8192 into the truncation edge).
575|1627
576|1681
577|1541
578|1684
579|1617
580|1739
581|1569
582|1578
583|1729
584|1789
585|1839
586|1727
587|1834
588|1927
589|1607
590|1710
591|1752
592|1635
593|2128
594|2055
595|1749
596|1550
597|1819
598|1729
599|1745
600|1964
601|1735
602|1753
603|1693
604|1721
605|1615
606|1703
607|1878
608|1693
609|1603
610|1741
611|1587
612|1551
613|1568
614|1581
615|1499
616|1845
617|1427
618|1460
619|1529
620|1537
621|1557
622|1605
623|1552
624|1541
625|1552
626|2032
627|1790
628|1737
629|1610
630|1574
631|1849
632|1813
633|1713
634|1617
635|1443
636|1612
637|1884
638|1554
639|1536
640|1656
641|1571
642|1589
643|1723
644|1532
645|1940
646|1521
647|1531
648|1562
649|1510
650|1518
651|1524
652|1407
653|1455
654|1431
655|1388
656|1460
657|1395
658|1518
659|1312
660|1434
661|1550
662|1578
663|1560
664|1459
665|1357
666|1486
667|1468
668|1449
669|1838
670|1875
671|3768
672|2346
673|2791
674|1939
675|1704
676|1472
677|1495
678|1517
679|1528
680|1531
681|1576
682|1514
683|1490
684|1520
685|1622
686|1606
687|1472
688|1605
689|1442
690|1427
691|1448
692|1405
693|1267
694|1307
695|1316
696|1233
697|1273
698|1272
699|1274
700|1371
701|1225
702|1390
703|1168
704|1237
705|1296
706|1147
707|1237
708|1121
709|1260
710|1112
711|1109
712|1086
713|1113
714|1039
715|1051
716|1087
717|1023
718|1056
719|1006
720|910
721|913
722|921
723|916
724|941
725|946
726|1021
727|980
728|890
729|962
730|929
731|928
732|882
733|893
734|920
735|905
736|848
737|896
738|799
739|848
740|796
741|828
742|761
743|809
744|785
745|843
746|726
747|793
748|821
749|821
750|739
751|753
752|817
753|737
754|713
755|786
756|1027
757|733
758|802
759|819
760|800
761|799
762|819
763|729
764|774
765|759
766|706
767|768
768|732
769|741
770|730
771|742
772|730
773|708
774|732
775|729
776|718
777|677
778|682
779|707
780|703
781|716
782|749
783|736
784|711
785|681
786|642
787|690
788|746
789|737
790|718
791|675
792|732
793|694
794|638
795|684
796|729
797|678
798|741
799|700
800|693
801|707
802|660
803|633
804|620
805|619
806|653
807|641
808|718
809|669
810|710
811|656
812|687
813|697
814|691
815|597
816|662
817|629
818|639
819|666
820|691
821|691
822|653
823|636
824|652
825|660
826|617
827|638
828|696
829|634
830|660
831|677
832|600
833|623
834|595
835|643
836|667
837|613
838|589
839|617
840|588
841|701
842|653
843|599
844|576
845|646
846|599
847|611
848|565
849|596
850|622
851|568
852|585
853|605
854|602
855|598
856|585
857|593
858|603
859|620
860|611
861|613
862|594
863|611
864|664
865|585
866|659
867|600
868|615
869|647
870|596
871|627
872|581
873|578
874|619
875|612
876|517
877|547
878|577
879|509
880|545
881|549
882|519
883|543
884|588
885|563
886|476
887|472
888|568
889|464
890|509
891|479
892|382
893|430
894|425
895|395
896|389
897|377
898|408
899|374
900|18918
901|410
902|393
903|384
904|370
905|397
906|378
907|362
908|355
909|418
910|361
911|371
912|370
913|375
914|332
915|340
916|383
917|360
918|360
919|385
920|357
921|361
922|340
923|372
924|345
925|342
926|344
927|352
928|308
929|318
930|345
931|335
932|299
933|314
934|296
935|328
936|307
937|283
938|384
939|336
940|343
941|293
942|291
943|303
944|361
945|325
946|274
947|297
948|328
949|300
950|457
951|507
952|406
953|305
954|283
955|306
956|264
957|280
958|301
959|324
960|310
961|330
962|310
963|275
964|288
965|280
966|255
967|285
968|278
969|253
970|221
971|243
972|229
973|230
974|215
975|215
976|210
977|223
978|208
979|224
980|190
981|215
982|231
983|240
984|205
985|217
986|188
987|192
988|228
989|223
990|180
991|190
992|222
993|188
994|183
995|157
996|221
997|189
998|199
999|174
1000|184
1001|164
1002|196
1003|240
1004|166
1005|192
1006|162
1007|163
1008|180
1009|169
1010|190
1011|152
1012|175
1013|159
1014|149
1015|176
1016|159
1017|161
1018|182
1019|160
1020|157
1021|148
1022|143
1023|169
1024|160
1025|142
1026|181
1027|148
1028|158
1029|155
1030|155
1031|146
1032|159
1033|138
1034|131
1035|148
1036|134
1037|149
1038|143
1039|108
1040|129
1041|152
1042|152
1043|197
1044|152
1045|147
1046|121
1047|128
1048|109
1049|132
1050|165
1051|127
1052|126
1053|171
1054|126
1055|113
1056|126
1057|108
1058|126
1059|116
1060|118
1061|103
1062|119
1063|146
1064|124
1065|123
1066|121
1067|115
1068|141
1069|114
1070|150
1071|102
1072|140
1073|128
1074|112
1075|109
1076|129
1077|133
1078|118
1079|133
1080|121
1081|128
1082|113
1083|103
1084|118
1085|127
1086|141
1087|147
1088|135
1089|86
1090|140
1091|111
1092|115
1093|89
1094|110
1095|127
1096|98
1097|110
1098|86
1099|139
1100|110
1101|107
